Municipio,Ano,Area
Tres_Pontas,2023,18600
Tres_Pontas,2024,17571
Tupaciguara,2012,207
Tupaciguara,2013,207
Tupaciguara,2014,219
Tupaciguara,2015,219
Tupaciguara,2016,219
Tupaciguara,2017,232
Tupaciguara,2018,220
Tupaciguara,2019,220
Tupaciguara,2020,110
Tupaciguara,2021,187
Tupaciguara,2022,180
Tupaciguara,2023,180
Tupaciguara,2024,191
Turmalina,2012,800
Turmalina,2013,800
Turmalina,2014,800
Turmalina,2015,720
Turmalina,2016,820
Turmalina,2017,770
Turmalina,2018,780
Turmalina,2019,522
Turmalina,2020,590
Turmalina,2021,722
Turmalina,2022,736
Turmalina,2023,660
Turmalina,2024,650
Turvolandia,2012,2500
Turvolandia,2013,2500
Turvolandia,2014,2700
Turvolandia,2015,2500
Turvolandia,2016,2500
Turvolandia,2017,2400
Turvolandia,2018,1572
Turvolandia,2019,1500
Turvolandia,2020,1580
Turvolandia,2021,1530
Turvolandia,2022,1530
Turvolandia,2023,1590
Turvolandia,2024,1600
Ubaporanga,2012,3921
Ubaporanga,2013,3771
Ubaporanga,2014,3515
Ubaporanga,2015,3515
Ubaporanga,2016,3800
Ubaporanga,2017,3915
Ubaporanga,2018,3200
Ubaporanga,2019,3884
Ubaporanga,2020,3664
Ubaporanga,2021,3020
Ubaporanga,2022,2750
Ubaporanga,2023,2750
Ubaporanga,2024,3545
Uberaba,2012,600
Uberaba,2013,600
Uberaba,2014,640
Uberaba,2015,640
Uberaba,2016,500
Uberaba,2017,430
Uberaba,2018,430
Uberaba,2019,430
Uberaba,2020,430
Uberaba,2021,430
Uberaba,2022,408
Uberaba,2023,408
Uberaba,2024,408
Uberlandia,2012,435
Uberlandia,2013,435
Uberlandia,2014,455
Uberlandia,2015,400
Uberlandia,2016,430
Uberlandia,2017,130
Uberlandia,2018,210
Uberlandia,2019,640
Uberlandia,2020,530
Uberlandia,2021,540
Uberlandia,2022,440
Uberlandia,2023,440
Uberlandia,2024,460
Unai,2012,3281
Unai,2013,3310
Unai,2014,4267
Unai,2015,4780
Unai,2016,5300
Unai,2017,4320
Unai,2018,4450
Unai,2019,3571
Unai,2020,3660
Unai,2021,3735
Unai,2022,3780
Unai,2023,3782
Unai,2024,3770
Urucuia,2012,1260
Urucuia,2013,1260
Urucuia,2014,1460
Urucuia,2015,1505
Urucuia,2016,1605
Urucuia,2017,1124
Urucuia,2018,1124
Urucuia,2019,1124
Urucuia,2020,850
Urucuia,2021,553
Urucuia,2022,533
Urucuia,2023,553
Urucuia,2024,553
Vargem_Bonita,2012,1200
Vargem_Bonita,2013,1240
Vargem_Bonita,2014,1239
Vargem_Bonita,2015,1200
Vargem_Bonita,2016,1200
Vargem_Bonita,2017,725
Vargem_Bonita,2018,1000
Vargem_Bonita,2019,2240
Vargem_Bonita,2020,2306
Vargem_Bonita,2021,2300
Vargem_Bonita,2022,2300
Vargem_Bonita,2023,2350
Vargem_Bonita,2024,2460
Vargem_Grande_do_Rio_Pardo,2012,97
Vargem_Grande_do_Rio_Pardo,2013,97
Vargem_Grande_do_Rio_Pardo,2014,108
Vargem_Grande_do_Rio_Pardo,2015,100
Vargem_Grande_do_Rio_Pardo,2016,110
Vargem_Grande_do_Rio_Pardo,2017,30
Vargem_Grande_do_Rio_Pardo,2018,90
Vargem_Grande_do_Rio_Pardo,2019,90
Vargem_Grande_do_Rio_Pardo,2020,90
Vargem_Grande_do_Rio_Pardo,2021,90
Vargem_Grande_do_Rio_Pardo,2022,100
Vargem_Grande_do_Rio_Pardo,2023,90
Vargem_Grande_do_Rio_Pardo,2024,85
Varginha,2012,7670
Varginha,2013,8120
Varginha,2014,7870
Varginha,2015,7060
Varginha,2016,8000
Varginha,2017,7410
Varginha,2018,8270
Varginha,2019,7228
Varginha,2020,9078
Varginha,2021,7475
Varginha,2022,7635
Varginha,2023,8231
Varginha,2024,7950
Varjao_de_Minas,2012,1384
Varjao_de_Minas,2013,1384
Varjao_de_Minas,2014,1384
Varjao_de_Minas,2015,1634
Varjao_de_Minas,2016,1634
Varjao_de_Minas,2017,1634
Varjao_de_Minas,2018,1410
Varjao_de_Minas,2019,1640
Varjao_de_Minas,2020,1870
Varjao_de_Minas,2021,2237
Varjao_de_Minas,2022,2240
Varjao_de_Minas,2023,2240
Varjao_de_Minas,2024,2337
Varzea_da_Palma,2012,547
Varzea_da_Palma,2013,447
Varzea_da_Palma,2014,447
Varzea_da_Palma,2015,775
Varzea_da_Palma,2016,560
Varzea_da_Palma,2017,680
Varzea_da_Palma,2018,480
Varzea_da_Palma,2019,493
Varzea_da_Palma,2020,560
Varzea_da_Palma,2021,600
Varzea_da_Palma,2022,600
Varzea_da_Palma,2023,700
Varzea_da_Palma,2024,700
Vermelho_Novo,2012,3605
Vermelho_Novo,2013,3605
Vermelho_Novo,2014,3660
Vermelho_Novo,2015,3500
Vermelho_Novo,2016,3500
Vermelho_Novo,2017,2000
Vermelho_Novo,2018,2100
Vermelho_Novo,2019,2290
Vermelho_Novo,2020,2490
Vermelho_Novo,2021,2300
Vermelho_Novo,2022,2240
Vermelho_Novo,2023,2240
Vermelho_Novo,2024,2240
Vicosa,2012,2250
Vicosa,2013,2250
Vicosa,2014,1896
Vicosa,2015,2100
Vicosa,2016,1950
Vicosa,2017,860
Vicosa,2018,1170
Vicosa,2019,960
Vicosa,2020,1015
Vicosa,2021,745
Vicosa,2022,865
Vicosa,2023,1155
Vicosa,2024,825
Vieiras,2012,2202
Vieiras,2013,2212
Vieiras,2014,2212
Vieiras,2015,2200
Vieiras,2016,2000
Vieiras,2017,770
Vieiras,2018,900
Vieiras,2019,760
Vieiras,2020,750
Vieiras,2021,600
Vieiras,2022,600
Vieiras,2023,650
Vieiras,2024,650
Virginia,2012,180
Virginia,2013,350
Virginia,2014,500
Virginia,2015,600
Virginia,2016,650
Virginia,2017,65
Virginia,2018,75
Virginia,2019,75
Virginia,2020,75
Virginia,2021,60
Virginia,2022,50
Virginia,2023,50
Virginia,2024,50
Virginopolis,2012,150
Virginopolis,2013,150
Virginopolis,2014,140
Virginopolis,2015,170
Virginopolis,2016,180
Virginopolis,2017,78
Virginopolis,2018,82
Virginopolis,2019,75
Virginopolis,2020,75
Virginopolis,2021,84
Virginopolis,2022,89
Virginopolis,2023,89
Virginopolis,2024,80
Visconde_do_Rio_Branco,2012,50
Visconde_do_Rio_Branco,2013,350
Visconde_do_Rio_Branco,2014,50
Visconde_do_Rio_Branco,2015,6
Visconde_do_Rio_Branco,2016,6
Visconde_do_Rio_Branco,2017,6
Visconde_do_Rio_Branco,2018,6
Visconde_do_Rio_Branco,2019,6
Visconde_do_Rio_Branco,2020,6
Visconde_do_Rio_Branco,2021,4
Visconde_do_Rio_Branco,2022,3
Visconde_do_Rio_Branco,2023,3
Visconde_do_Rio_Branco,2024,3
Abadia_dos_Dourados,2025,161
Abadia_dos_Dourados,2026,159
Abre_Campo,2025,4071
Abre_Campo,2026,4071
Acucena,2025,3
Acucena,2026,2
Agua_Boa,2025,2164
Agua_Boa,2026,2164
Aguanil,2025,1302
Aguanil,2026,1287
Aguas_Vermelhas,2025,933
Aguas_Vermelhas,2026,988
Aimores,2025,573
Aimores,2026,573
Aiuruoca,2025,11
Aiuruoca,2026,11
Albertina,2025,1504
Albertina,2026,1503
Alfenas,2025,10112
Alfenas,2026,10112
Almenara,2025,44
Almenara,2026,43
Alpinopolis,2025,6335
Alpinopolis,2026,6560
Alterosa,2025,3917
Alterosa,2026,3917
Alto_Caparao,2025,2500
Alto_Caparao,2026,2500
Alvarenga,2025,640
Alvarenga,2026,632
Amparo_do_Serra,2025,311
Amparo_do_Serra,2026,301
Andradas,2025,6508
Andradas,2026,6508
Andrelandia,2025,303
Andrelandia,2026,303
Angelandia,2025,3761
Angelandia,2026,3761
Antonio_Dias,2025,45
Antonio_Dias,2026,46
Antonio_Prado_de_Minas,2025,21
Antonio_Prado_de_Minas,2026,14
Araguari,2025,12569
Araguari,2026,13007
Araponga,2025,4627
Araponga,2026,4834
Arapua,2025,740
Arapua,2026,737
Araxa,2025,3561
Araxa,2026,3561
Arceburgo,2025,1441
Arceburgo,2026,1431
Areado,2025,2633
Areado,2026,2633
Aricanduva,2025,699
Aricanduva,2026,679
Astolfo_Dutra,2025,7
Astolfo_Dutra,2026,6
Ataleia,2025,80
Ataleia,2026,81
Baependi,2025,936
Baependi,2026,936
Bambui,2025,2988
Bambui,2026,2988
Bandeira,2025,49
Bandeira,2026,51
Bandeira_do_Sul,2025,353
Bandeira_do_Sul,2026,353
Berilo,2025,138
Berilo,2026,128
Berizal,2025,312
Berizal,2026,312
Boa_Esperanca,2025,13314
Boa_Esperanca,2026,13757
Bocaiuva,2025,156
Bocaiuva,2026,156
Bom_Jesus_da_Penha,2025,2516
Bom_Jesus_da_Penha,2026,2516
Bom_Jesus_do_Amparo,2025,3
Bom_Jesus_do_Amparo,2026,3
Bom_Jesus_do_Galho,2025,1209
Bom_Jesus_do_Galho,2026,1201
Bom_Sucesso,2025,2903
Bom_Sucesso,2026,2897
Bonfinopolis_de_Minas,2025,766
Bonfinopolis_de_Minas,2026,766
Borda_da_Mata,2025,460
Borda_da_Mata,2026,520
Botelhos,2025,7240
Botelhos,2026,7240
Botumirim,2025,28
Botumirim,2026,28
Brazopolis,2025,426
Brazopolis,2026,425
Bueno_Brandao,2025,2028
Bueno_Brandao,2026,2028
Buritis,2025,685
Buritis,2026,622
Buritizeiro,2025,1189
Buritizeiro,2026,1189
Cabo_Verde,2025,8658
Cabo_Verde,2026,8604
Cachoeira_de_Minas,2025,1150
Cachoeira_de_Minas,2026,1150
Caete,2025,10
Caete,2026,9
Caiana,2025,3514
Caiana,2026,3487
Cajuri,2025,833
Cajuri,2026,832
Caldas,2025,1130
Caldas,2026,1130
Camacho,2025,1908
Camacho,2026,1842
Cambuquira,2025,3534
Cambuquira,2026,3673
Campanha,2025,3030
Campanha,2026,3015
Campestre,2025,10989
Campestre,2026,10906
Campo_Belo,2025,2458
Campo_Belo,2026,2458
Campo_do_Meio,2025,3879
Campo_do_Meio,2026,3879
Campos_Altos,2025,9493
Campos_Altos,2026,9493
Campos_Gerais,2025,18006
Campos_Gerais,2026,18006
Canaa,2025,1316
Canaa,2026,1316
Cana_Verde,2025,620
Cana_Verde,2026,620
Candeias,2025,6068
Candeias,2026,6068
Caparao,2025,5085
Caparao,2026,5085
Capela_Nova,2025,282
Capela_Nova,2026,277
Capelinha,2025,5894
Capelinha,2026,5826
Capetinga,2025,4848
Capetinga,2026,4848
Capitao_Eneas,2025,4
Capitao_Eneas,2026,3
Capitolio,2025,2003
Capitolio,2026,2032
Caputira,2025,4606
Caputira,2026,4606
Carai,2025,495
Carai,2026,495
Caranaiba,2025,36
Caranaiba,2026,36
Carangola,2025,4200
Carangola,2026,4200
Caratinga,2025,8630
Caratinga,2026,8630
Careacu,2025,1134
Careacu,2026,1134
Carmo_da_Cachoeira,2025,10597
Carmo_da_Cachoeira,2026,10597
Carmo_da_Mata,2025,872
Carmo_da_Mata,2026,872
Carmo_de_Minas,2025,3334
Carmo_de_Minas,2026,3329
Carmo_do_Paranaiba,2025,11018
Carmo_do_Paranaiba,2026,11018
Carmo_do_Rio_Claro,2025,10062
Carmo_do_Rio_Claro,2026,10062
Carmopolis_de_Minas,2025,106
Carmopolis_de_Minas,2026,107
Carrancas,2025,27
Carrancas,2026,27
Carvalhopolis,2025,1733
Carvalhopolis,2026,1720
Casa_Grande,2025,58
Casa_Grande,2026,58
Cascalho_Rico,2025,484
Cascalho_Rico,2026,484
Cassia,2025,5085
Cassia,2026,5085
Conceicao_da_Barra_de_Minas,2025,254
Conceicao_da_Barra_de_Minas,2026,254
Cataguases,2025,2
Cataguases,2026,1
Catas_Altas_da_Noruega,2025,8
Catas_Altas_da_Noruega,2026,8
Catuji,2025,69
Catuji,2026,70
Caxambu,2025,98
Caxambu,2026,98
Chale,2025,2415
Chale,2026,2415
Claraval,2025,3642
Claraval,2026,3642
Claudio,2025,304
Claudio,2026,304
Coimbra,2025,427
Coimbra,2026,427
Conceicao_da_Aparecida,2025,7950
Conceicao_da_Aparecida,2026,7950
Conceicao_das_Pedras,2025,1767
Conceicao_das_Pedras,2026,1688
Conceicao_de_Ipanema,2025,813
Conceicao_de_Ipanema,2026,813
Conceicao_do_Rio_Verde,2025,3909
Conceicao_do_Rio_Verde,2026,3909
Conceicao_dos_Ouros,2025,250
Conceicao_dos_Ouros,2026,238
Congonhal,2025,312
Congonhal,2026,307
Congonhas_do_Norte,2025,20
Congonhas_do_Norte,2026,30
Conselheiro_Pena,2025,3505
Conselheiro_Pena,2026,3588
Coqueiral,2025,6311
Coqueiral,2026,6311
Cordislandia,2025,1718
Cordislandia,2026,1718
Coroaci,2025,60
Coroaci,2026,58
Coromandel,2025,8047
Coromandel,2026,8047
Corrego_Danta,2025,1027
Corrego_Danta,2026,997
Corrego_Fundo,2025,234
Corrego_Fundo,2026,233
Corrego_Novo,2025,62
Corrego_Novo,2026,66
Cristais,2025,4504
Cristais,2026,4504
Cristina,2025,923
Cristina,2026,923
Cruzeiro_da_Fortaleza,2025,929
Cruzeiro_da_Fortaleza,2026,929
Cruzilia,2025,182
Cruzilia,2026,182
Cuparaque,2025,249
Cuparaque,2026,249
Datas,2025,4
Datas,2026,4
Delfinopolis,2025,300
Delfinopolis,2026,300
Desterro_de_Entre_Rios,2025,95
Desterro_de_Entre_Rios,2026,94
Diamantina,2025,505
Diamantina,2026,501
Divinesia,2025,129
Divinesia,2026,129
Divino,2025,8854
Divino,2026,8889
Divisa_Nova,2025,1942
Divisa_Nova,2026,1933
Divisopolis,2025,910
Divisopolis,2026,910
Dom_Cavati,2025,29
Dom_Cavati,2026,29
Dom_Vicoso,2025,321
Dom_Vicoso,2026,319
Dores_do_Turvo,2025,70
Dores_do_Turvo,2026,73
Doresopolis,2025,230
Doresopolis,2026,230
Durande,2025,4948
Durande,2026,4948
Eloi_Mendes,2025,9652
Eloi_Mendes,2026,9652
Entre_Folhas,2025,373
Entre_Folhas,2026,371
Entre_Rios_de_Minas,2025,152
Entre_Rios_de_Minas,2026,152
Ervalia,2025,5489
Ervalia,2026,5489
Esmeraldas,2025,45
Esmeraldas,2026,45
Espera_Feliz,2025,9460
Espera_Feliz,2026,9460
Espirito_Santo_do_Dourado,2025,480
Espirito_Santo_do_Dourado,2026,480
Estrela_do_Indaia,2025,200
Estrela_do_Indaia,2026,199
Estrela_do_Sul,2025,2179
Estrela_do_Sul,2026,2179
Eugenopolis,2025,1659
Eugenopolis,2026,1658
Fama,2025,1210
Fama,2026,1210
Faria_Lemos,2025,669
Faria_Lemos,2026,669
Felicio_dos_Santos,2025,293
Felicio_dos_Santos,2026,292
Sao_Goncalo_do_Rio_Preto,2025,33
Sao_Goncalo_do_Rio_Preto,2026,33
Ferros,2025,45
Ferros,2026,46
Fervedouro,2025,4191
Fervedouro,2026,4264
Formiga,2025,2800
Formiga,2026,2800
Formoso,2025,534
Formoso,2026,525
Fortaleza_de_Minas,2025,1221
Fortaleza_de_Minas,2026,1207
Franciscopolis,2025,85
Franciscopolis,2026,85
Frei_Gaspar,2025,27
Frei_Gaspar,2026,26
Grao_Mogol,2025,79
Grao_Mogol,2026,78
Guape,2025,8522
Guape,2026,8522
Guaraciaba,2025,129
Guaraciaba,2026,129
Guaranesia,2025,3685
Guaranesia,2026,3670
Guarani,2025,59
Guarani,2026,59
Guarda-Mor,2025,339
Guarda-Mor,2026,342
Guaxupe,2025,4757
Guaxupe,2026,4757
Guimarania,2025,3466
Guimarania,2026,3195
Guiricema,2025,199
Guiricema,2026,198
Heliodora,2025,3097
Heliodora,2026,3097
Iapu,2025,260
Iapu,2026,252
Ibia,2025,5831
Ibia,2026,5737
Ibiraci,2025,12640
Ibiraci,2026,12640
Ibitiura_de_Minas,2025,1481
Ibitiura_de_Minas,2026,1481
Ibituruna,2025,606
Ibituruna,2026,611
Ijaci,2025,218
Ijaci,2026,218
Ilicinea,2025,4893
Ilicinea,2026,4893
Imbe_de_Minas,2025,3326
Imbe_de_Minas,2026,3310
Inconfidentes,2025,2196
Inconfidentes,2026,2135
Indaiabira,2025,389
Indaiabira,2026,365
Indianopolis,2025,4080
Indianopolis,2026,4080
Ingai,2025,483
Ingai,2026,483
Inhapim,2025,3528
Inhapim,2026,3528
Irai_de_Minas,2025,983
Irai_de_Minas,2026,960
Itabirinha,2025,216
Itabirinha,2026,216
Itacambira,2025,3
Itacambira,2026,3
Itaipe,2025,389
Itaipe,2026,376
Itajuba,2025,28
Itajuba,2026,28
Itamarandiba,2025,521
Itamarandiba,2026,521
Itamarati_de_Minas,2025,91
Itamarati_de_Minas,2026,95
Itambacuri,2025,222
Itambacuri,2026,217
Itamogi,2025,8222
Itamogi,2026,8212
Itanhomi,2025,322
Itanhomi,2026,320
Itapecerica,2025,397
Itapecerica,2026,397
Ituiutaba,2025,8
Ituiutaba,2026,8
Itumirim,2025,346
Itumirim,2026,343
Itutinga,2025,115
Itutinga,2026,115
Jacui,2025,3240
Jacui,2026,3240
Jacutinga,2025,3479
Jacutinga,2026,3479
Jequeri,2025,4323
Jequeri,2026,4418
Jequitinhonha,2025,56
Jequitinhonha,2026,56
Jesuania,2025,1665
Jesuania,2026,1665
Joao_Pinheiro,2025,2574
Joao_Pinheiro,2026,2446
Jose_Goncalves_de_Minas,2025,154
Jose_Goncalves_de_Minas,2026,128
Juiz_de_Fora,2025,7
Juiz_de_Fora,2026,7
Juruaia,2025,4835
Juruaia,2026,4835
Ladainha,2025,111
Ladainha,2026,108
Lagoa_Dourada,2025,103
Lagoa_Dourada,2026,99
Lagoa_Formosa,2025,858
Lagoa_Formosa,2026,858
Lagoa_Grande,2025,140
Lagoa_Grande,2026,140
Lajinha,2025,8316
Lajinha,2026,8316
Lambari,2025,4684
Lambari,2026,4765
Lamim,2025,24
Lamim,2026,24
Lavras,2025,4373
Lavras,2026,4487
Luisburgo,2025,6182
Luisburgo,2026,6180
Luminarias,2025,2122
Luminarias,2026,2104
Machado,2025,14203
Machado,2026,14203
Malacacheta,2025,606
Malacacheta,2026,635
Manhuacu,2025,21887
Manhuacu,2026,21930
Manhumirim,2025,5248
Manhumirim,2026,5248
Mantena,2025,713
Mantena,2026,713
Mar_de_Espanha,2025,88
Mar_de_Espanha,2026,88
Maria_da_Fe,2025,90
Maria_da_Fe,2026,90
Martins_Soares,2025,3783
Martins_Soares,2026,3684
Mata_Verde,2025,539
Mata_Verde,2026,539
Matipo,2025,4279
Matipo,2026,4268
Matutina,2025,237
Matutina,2026,235
Medeiros,2025,3165
Medeiros,2026,3165
Minas_Novas,2025,442
Minas_Novas,2026,442
Miradouro,2025,2192
Miradouro,2026,2176
Mirai,2025,428
Mirai,2026,425
Moeda,2025,3
Moeda,2026,3
Monsenhor_Paulo,2025,3467
Monsenhor_Paulo,2026,3447
Monte_Alegre_de_Minas,2025,140
Monte_Alegre_de_Minas,2026,144
Monte_Belo,2025,4416
Monte_Belo,2026,4416
Monte_Carmelo,2025,16090
Monte_Carmelo,2026,16056
Monte_Formoso,2025,54
Monte_Formoso,2026,54
Monte_Santo_de_Minas,2025,9406
Monte_Santo_de_Minas,2026,10107
Monte_Siao,2025,2097
Monte_Siao,2026,2097
Muriae,2025,924
Muriae,2026,924
Mutum,2025,6702
Mutum,2026,6692
Muzambinho,2025,7065
Muzambinho,2026,7065
Natercia,2025,2391
Natercia,2026,2362
Nazareno,2025,2004
Nazareno,2026,2004
Nepomuceno,2025,10663
Nepomuceno,2026,10663
Ninheira,2025,1991
Ninheira,2026,2098
Nova_Belem,2025,3528
Nova_Belem,2026,3141
Nova_Era,2025,13
Nova_Era,2026,11
Nova_Ponte,2025,438
Nova_Ponte,2026,423
Nova_Resende,2025,12193
Nova_Resende,2026,12182
Novo_Cruzeiro,2025,815
Novo_Cruzeiro,2026,815
Novorizonte,2025,24
Novorizonte,2026,25
Olimpio_Noronha,2025,729
Olimpio_Noronha,2026,729
Oliveira,2025,6144
Oliveira,2026,6053
Orizania,2025,4123
Orizania,2026,4078
Ouro_Fino,2025,4881
Ouro_Fino,2026,4881
Ouro_Verde_de_Minas,2025,47
Ouro_Verde_de_Minas,2026,47
Padre_Paraiso,2025,166
Padre_Paraiso,2026,166
Paracatu,2025,1526
Paracatu,2026,1526
Paraguacu,2025,7160
Paraguacu,2026,7716
Paraisopolis,2025,92
Paraisopolis,2026,92
Passa_Tempo,2025,71
Passa_Tempo,2026,71
Passos,2025,2812
Passos,2026,2811
Patis,2025,30
Patis,2026,30
Patos_de_Minas,2025,7929
Patos_de_Minas,2026,7750
Patrocinio,2025,38404
Patrocinio,2026,38404
Paula_Candido,2025,1356
Paula_Candido,2026,1356
Pecanha,2025,118
Pecanha,2026,114
Pedra_Azul,2025,8
Pedra_Azul,2026,7
Pedra_Bonita,2025,3953
Pedra_Bonita,2026,3993
Pedra_do_Anta,2025,237
Pedra_do_Anta,2026,237
Pedra_Dourada,2025,1178
Pedra_Dourada,2026,1175
Pedralva,2025,2572
Pedralva,2026,2572
Pedrinopolis,2025,350
Pedrinopolis,2026,337
Perdizes,2025,6728
Perdizes,2026,6728
Perdoes,2025,3109
Perdoes,2026,3109
Piedade_de_Caratinga,2025,3499
Piedade_de_Caratinga,2026,3453
Pimenta,2025,2072
Pimenta,2026,2072
Piracema,2025,6
Piracema,2026,6
Piranga,2025,220
Piranga,2026,228
Pirangucu,2025,6
Pirangucu,2026,6
Piranguinho,2025,498
Piranguinho,2026,498
Pirapora,2025,887
Pirapora,2026,887
Piumhi,2025,11672
Piumhi,2026,11672
Poco_Fundo,2025,8961
Poco_Fundo,2026,8821
Pocos_de_Caldas,2025,3431
Pocos_de_Caldas,2026,3467
Pocrane,2025,136
Pocrane,2026,136
Ponte_Nova,2025,2
Ponte_Nova,2026,2
Ponto_dos_Volantes,2025,73
Ponto_dos_Volantes,2026,75
Porto_Firme,2025,510
Porto_Firme,2026,506
Pote,2025,33
Pote,2026,51
Pouso_Alegre,2025,53
Pouso_Alegre,2026,58
Pouso_Alto,2025,101
Pouso_Alto,2026,101
Pratapolis,2025,189
Pratapolis,2026,190
Pratinha,2025,4007
Pratinha,2026,4031
Presidente_Bernardes,2025,261
Presidente_Bernardes,2026,254
Presidente_Kubitschek,2025,20
Presidente_Kubitschek,2026,20
Presidente_Olegario,2025,4895
Presidente_Olegario,2026,4872
Alto_Jequitiba,2025,5193
Alto_Jequitiba,2026,5193
Quartel_Geral,2025,157
Quartel_Geral,2026,157
Raul_Soares,2025,4570
Raul_Soares,2026,4570
Reduto,2025,3103
Reduto,2026,3103
Ribeirao_Vermelho,2025,252
Ribeirao_Vermelho,2026,249
Rio_Paranaiba,2025,13106
Rio_Paranaiba,2026,13106
Rio_Pardo_de_Minas,2025,551
Rio_Pardo_de_Minas,2026,551
Rio_Vermelho,2025,14
Rio_Vermelho,2026,14
Ritapolis,2025,224
Ritapolis,2026,224
Romaria,2025,5796
Romaria,2026,5796
Rosario_da_Limeira,2025,784
Rosario_da_Limeira,2026,784
Sabinopolis,2025,14
Sabinopolis,2026,12
Sacramento,2025,2035
Sacramento,2026,2035
Santa_Barbara,2025,13
Santa_Barbara,2026,13
Santa_Barbara_do_Leste,2025,3012
Santa_Barbara_do_Leste,2026,3012
Santa_Barbara_do_Monte_Verde,2025,8
Santa_Barbara_do_Monte_Verde,2026,8
Santa_Margarida,2025,10337
Santa_Margarida,2026,10301
Santa_Maria_do_Suacui,2025,2
Santa_Maria_do_Suacui,2026,2
Santana_da_Vargem,2025,4774
Santana_da_Vargem,2026,4774
Santana_do_Jacare,2025,425
Santana_do_Jacare,2026,425
Santana_do_Manhuacu,2025,6899
Santana_do_Manhuacu,2026,6899
Santa_Rita_de_Caldas,2025,191
Santa_Rita_de_Caldas,2026,191
Santa_Rita_de_Minas,2025,2308
Santa_Rita_de_Minas,2026,2325
Santa_Rita_do_Itueto,2025,2112
Santa_Rita_do_Itueto,2026,2112
Santa_Rita_do_Sapucai,2025,4010
Santa_Rita_do_Sapucai,2026,4064
Santa_Rosa_da_Serra,2025,3492
Santa_Rosa_da_Serra,2026,3455
Santo_Antonio_do_Amparo,2025,8058
Santo_Antonio_do_Amparo,2026,8101
Santo_Antonio_do_Grama,2025,18
Santo_Antonio_do_Grama,2026,16
Santo_Antonio_do_Retiro,2025,55
Santo_Antonio_do_Retiro,2026,55
Sao_Bento_Abade,2025,1216
Sao_Bento_Abade,2026,1216
Sao_Domingos_das_Dores,2025,2396
Sao_Domingos_das_Dores,2026,2396
Sao_Domingos_do_Prata,2025,124
Sao_Domingos_do_Prata,2026,123
Sao_Francisco_de_Paula,2025,2800
Sao_Francisco_de_Paula,2026,2782
Sao_Francisco_do_Gloria,2025,1400
Sao_Francisco_do_Gloria,2026,1400
Sao_Geraldo,2025,373
Sao_Geraldo,2026,373
Sao_Goncalo_do_Abaete,2025,335
Sao_Goncalo_do_Abaete,2026,335
Sao_Goncalo_do_Sapucai,2025,6868
Sao_Goncalo_do_Sapucai,2026,6726
Sao_Gotardo,2025,1843
Sao_Gotardo,2026,1843
Sao_Joao_Batista_do_Gloria,2025,281
Sao_Joao_Batista_do_Gloria,2026,281
Sao_Joao_da_Mata,2025,774
Sao_Joao_da_Mata,2026,770
Sao_Joao_del_Rei,2025,455
Sao_Joao_del_Rei,2026,443
Sao_Joao_do_Manhuacu,2025,6425
Sao_Joao_do_Manhuacu,2026,6425
Sao_Joao_do_Manteninha,2025,62
Sao_Joao_do_Manteninha,2026,62
Sao_Joao_do_Paraiso,2025,212
Sao_Joao_do_Paraiso,2026,212
Sao_Jose_da_Barra,2025,2738
Sao_Jose_da_Barra,2026,2738
Sao_Jose_do_Alegre,2025,152
Sao_Jose_do_Alegre,2026,148
Sao_Jose_do_Mantimento,2025,678
Sao_Jose_do_Mantimento,2026,675
Sao_Lourenco,2025,52
Sao_Lourenco,2026,52
Sao_Miguel_do_Anta,2025,1507
Sao_Miguel_do_Anta,2026,1507
Sao_Pedro_da_Uniao,2025,3757
Sao_Pedro_da_Uniao,2026,3757
Sao_Roque_de_Minas,2025,5235
Sao_Roque_de_Minas,2026,5235
Sao_Sebastiao_da_Bela_Vista,2025,1132
Sao_Sebastiao_da_Bela_Vista,2026,1128
Sao_Sebastiao_da_Vargem_Alegre,2025,974
Sao_Sebastiao_da_Vargem_Alegre,2026,995
Sao_Sebastiao_do_Anta,2025,2221
Sao_Sebastiao_do_Anta,2026,2221
Sao_Sebastiao_do_Maranhao,2025,66
Sao_Sebastiao_do_Maranhao,2026,66
Sao_Sebastiao_do_Paraiso,2025,11720
Sao_Sebastiao_do_Paraiso,2026,11720
Sao_Tiago,2025,397
Sao_Tiago,2026,399
Sao_Tomas_de_Aquino,2025,8027
Sao_Tomas_de_Aquino,2026,8027
Sao_Tome_das_Letras,2025,1203
Sao_Tome_das_Letras,2026,1201
Setubinha,2025,886
Setubinha,2026,886
Senador_Firmino,2025,95
Senador_Firmino,2026,95
Senador_Jose_Bento,2025,403
Senador_Jose_Bento,2026,400
Senador_Modestino_Goncalves,2025,74
Senador_Modestino_Goncalves,2026,76
Senhora_de_Oliveira,2025,154
Senhora_de_Oliveira,2026,154
Senhora_dos_Remedios,2025,38
Senhora_dos_Remedios,2026,40
Sericita,2025,4591
Sericita,2026,4591
Serra_do_Salitre,2025,15547
Serra_do_Salitre,2026,15358
Serrania,2025,3358
Serrania,2026,3355
Silvianopolis,2025,1556
Silvianopolis,2026,1556
Simonesia,2025,10133
Simonesia,2026,10133
Soledade_de_Minas,2025,383
Soledade_de_Minas,2026,380
Taiobeiras,2025,630
Taiobeiras,2026,630
Tapira,2025,444
Tapira,2026,441
Tapirai,2025,1585
Tapirai,2026,1589
Teixeiras,2025,834
