municipio,ano,target,cdd_5,cdd_9,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,txx_11,txx_9,wd30_10,wd30_11,wd30_9,cdd_6,tnn_8,prcptot_2,prcptot_11,wd30_2,wd30_3,txx_10,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Varzea_da_Palma,2012,4.19926873857404,12.0,13.0,120.19,255.14083333333332,12.5,10.85,8.79,33.92,37.11,20.0,14.0,23.0,20.0,11.08,130.56,67.81,27.0,25.0,35.71,False,True,False,False
Varzea_da_Palma,2013,3.796420581655481,28.0,15.0,196.5,172.1825,11.68,11.58,9.94,35.05,38.04,31.0,19.0,27.0,13.0,10.18,196.44,138.06,27.0,28.0,39.97,False,True,False,False
Varzea_da_Palma,2014,3.0,14.0,15.0,212.31,137.595,10.58,13.05,10.22,37.92,37.98,25.0,26.0,25.0,12.0,8.83,204.69,128.88,28.0,27.0,38.79,False,True,False,False
Varzea_da_Palma,2015,2.460645161290322,17.0,10.0,156.12,168.48333333333332,13.89,11.66,11.71,36.17,37.34,26.0,19.0,27.0,28.0,9.02,216.62,257.0,19.0,25.0,39.15,False,True,False,False
Varzea_da_Palma,2016,2.4,9.0,13.0,176.06,129.3216666666667,13.95,11.06,12.55,40.29,39.51,31.0,29.0,29.0,29.0,11.4,207.56,126.06,29.0,28.0,40.77,False,True,False,False
Varzea_da_Palma,2017,3.202941176470588,13.0,26.0,234.94,155.69750000000002,14.31,9.19,10.64,35.39,38.14,28.0,23.0,29.0,26.0,10.12,227.69,210.81,21.0,26.0,38.61,False,True,False,False
Varzea_da_Palma,2018,3.6,11.0,28.0,180.44,139.60083333333333,11.11,12.4,12.16,34.78,35.38,31.0,19.0,25.0,17.0,11.28,286.31,149.56,21.0,25.0,39.01,False,True,False,False
Varzea_da_Palma,2019,3.600405679513185,18.0,14.0,173.5,109.61,16.09,12.46,11.24,33.5,37.51,27.0,15.0,26.0,16.0,10.89,228.62,265.62,27.0,24.0,37.57,False,True,False,False
Varzea_da_Palma,2020,3.0,13.0,24.0,58.31,110.44833333333334,8.91,12.25,10.05,39.14,38.46,31.0,27.0,30.0,22.0,14.45,234.44,172.5,21.0,19.0,37.57,False,True,False,False
Varzea_da_Palma,2021,1.68,20.0,30.0,161.81,114.73333333333332,12.85,11.41,11.19,34.4,38.97,24.0,17.0,28.0,20.0,9.36,149.38,30.06,13.0,23.0,40.45,False,True,False,False
Abadia_dos_Dourados,2022,2.038461538461538,27.0,14.0,107.31,218.93666666666664,4.44,5.67,4.9,32.08,36.97,12.0,7.0,28.0,19.0,11.98,159.5,163.56,7.0,17.0,34.49,False,False,True,False
Acucena,2022,1.0,27.0,25.0,94.31,218.93666666666664,6.61,10.16,9.16,33.66,36.11,12.0,11.0,20.0,19.0,9.19,100.75,68.56,9.0,26.0,35.22,False,False,True,False
Agua_Boa,2022,0.9136363636363636,15.0,11.0,206.19,218.93666666666664,7.47,9.64,9.9,32.64,36.56,15.0,11.0,22.0,19.0,8.71,305.94,159.19,18.0,27.0,37.49,False,True,False,False
Aguas_Vermelhas,2022,3.0,31.0,5.0,138.44,218.93666666666664,4.0,5.24,4.05,32.85,34.95,17.0,9.0,19.0,19.0,5.35,261.94,219.06,16.0,11.0,36.25,False,False,True,False
Angelandia,2022,1.979912663755458,17.0,16.0,195.62,218.93666666666664,6.35,8.43,8.66,31.63,35.13,13.0,4.0,18.0,19.0,7.57,323.56,131.75,16.0,22.0,36.58,False,False,True,False
Aricanduva,2022,1.2,15.0,16.0,212.5,218.93666666666664,6.27,7.61,8.08,31.13,35.52,12.0,5.0,19.0,19.0,7.1,296.31,172.94,7.0,19.0,36.23,False,False,True,False
Ataleia,2022,0.7142857142857143,15.0,11.0,201.81,218.93666666666664,9.64,12.81,13.82,35.7,36.31,18.0,16.0,23.0,19.0,12.44,267.94,165.94,28.0,29.0,39.27,False,True,False,False
Bandeira,2022,1.5,31.0,5.0,148.69,218.93666666666664,8.08,10.91,9.25,33.03,32.91,14.0,6.0,16.0,15.0,10.92,290.88,200.38,23.0,16.0,34.37,False,True,False,False
Berilo,2022,1.5625,31.0,25.0,96.88,218.93666666666664,7.0,8.87,8.83,33.92,37.44,25.0,17.0,26.0,19.0,9.4,271.75,159.69,26.0,29.0,39.22,False,False,True,False
Berizal,2022,3.570967741935484,31.0,11.0,118.5,218.93666666666664,5.72,7.17,6.26,32.87,35.62,20.0,6.0,23.0,19.0,8.77,195.44,201.25,21.0,21.0,36.8,False,False,True,False
Bonfinopolis_de_Minas,2022,3.3,31.0,18.0,124.94,218.93666666666664,7.57,10.61,9.96,33.12,38.63,22.0,9.0,28.0,19.0,10.95,209.44,203.06,12.0,26.0,38.79,False,False,True,False
Buritis,2022,3.0,31.0,15.0,129.56,218.93666666666664,8.06,11.31,10.43,34.44,38.12,23.0,10.0,28.0,15.0,12.46,180.81,201.25,11.0,26.0,38.34,False,False,True,False
Buritizeiro,2022,3.0,17.0,16.0,151.94,218.93666666666664,8.18,10.03,9.19,35.73,39.92,27.0,13.0,29.0,19.0,10.95,234.5,108.31,17.0,30.0,38.56,False,False,True,False
Capelinha,2022,1.576751592356688,17.0,25.0,145.06,218.93666666666664,5.85,7.32,7.91,30.7,35.09,12.0,4.0,19.0,19.0,6.77,290.44,121.62,5.0,19.0,36.06,False,False,True,False
Carai,2022,1.2,31.0,25.0,108.94,218.93666666666664,6.18,7.88,8.18,32.05,35.48,20.0,9.0,23.0,19.0,8.61,240.5,118.19,25.0,27.0,37.29,False,False,True,False
Caranaiba,2022,3.405405405405405,15.0,16.0,80.44,218.93666666666664,5.2,9.03,5.99,31.3,35.0,4.0,3.0,14.0,19.0,7.94,89.06,128.81,1.0,9.0,32.59,False,False,True,False
Catuji,2022,1.323076923076923,17.0,16.0,151.94,218.93666666666664,7.28,9.7,10.36,33.19,35.89,20.0,12.0,23.0,19.0,10.28,234.5,108.31,25.0,28.0,37.93,False,False,True,False
Congonhas_do_Norte,2022,0.9,27.0,14.0,83.62,218.93666666666664,4.74,6.59,5.98,29.92,34.76,5.0,0.0,14.0,19.0,5.78,86.69,65.81,0.0,3.0,33.38,False,False,True,False
Coroaci,2022,2.1,27.0,14.0,77.94,218.93666666666664,6.96,9.65,9.1,32.89,35.51,12.0,6.0,20.0,19.0,8.34,119.19,117.38,15.0,26.0,35.66,False,False,True,False
Cuparaque,2022,1.02,27.0,14.0,83.62,218.93666666666664,9.17,11.69,12.31,34.18,36.08,13.0,7.0,21.0,19.0,10.47,86.69,65.81,22.0,28.0,36.25,False,True,False,False
Diamantina,2022,2.965183752417795,27.0,11.0,135.12,218.93666666666664,4.51,9.5,7.68,30.18,34.6,7.0,1.0,10.0,19.0,6.66,213.44,169.69,0.0,2.0,34.08,False,False,True,False
Sao_Goncalo_do_Rio_Preto,2022,3.0,15.0,11.0,201.81,218.93666666666664,6.05,9.67,9.38,31.53,36.07,15.0,7.0,21.0,19.0,8.16,267.94,165.94,1.0,6.0,36.1,False,False,True,False
Formoso,2022,3.360714285714286,31.0,18.0,115.0,218.93666666666664,8.0,10.8,10.61,33.53,39.42,25.0,10.0,29.0,15.0,11.45,254.56,182.44,12.0,29.0,39.92,False,False,True,False
Franciscopolis,2022,1.255555555555556,17.0,15.0,135.44,218.93666666666664,6.63,8.45,8.92,32.15,34.89,15.0,6.0,20.0,19.0,8.4,286.5,115.62,22.0,26.0,37.0,False,True,False,False
Frei_Gaspar,2022,1.133333333333333,31.0,25.0,108.94,218.93666666666664,8.85,12.12,13.16,33.87,36.48,24.0,18.0,23.0,19.0,12.68,240.5,118.19,26.0,29.0,39.19,False,True,False,False
Grao_Mogol,2022,1.177777777777778,31.0,18.0,115.0,218.93666666666664,5.91,9.24,8.28,33.02,38.26,24.0,7.0,27.0,15.0,8.31,254.56,182.44,15.0,27.0,37.9,False,False,True,False
Indaiabira,2022,2.172340425531915,31.0,15.0,129.56,218.93666666666664,5.53,6.37,5.63,31.61,36.01,16.0,2.0,21.0,15.0,7.93,180.81,201.25,8.0,9.0,36.96,False,False,True,False
Itabirinha,2022,0.8674242424242424,27.0,14.0,99.06,218.93666666666664,8.55,11.53,12.3,34.64,35.4,13.0,8.0,21.0,19.0,10.58,150.69,140.38,23.0,28.0,36.73,False,True,False,False
Itacambira,2022,0.75,31.0,25.0,97.75,218.93666666666664,5.7,8.94,8.1,31.71,36.44,15.0,3.0,24.0,19.0,8.48,247.19,147.31,5.0,21.0,36.59,False,False,False,True
Itaipe,2022,0.9604651162790696,17.0,16.0,163.06,218.93666666666664,6.92,8.89,9.47,32.69,35.29,19.0,10.0,22.0,19.0,9.42,257.25,115.12,25.0,27.0,37.4,False,False,True,False
Itamarandiba,2022,2.136,15.0,16.0,212.5,218.93666666666664,6.23,6.92,7.42,31.0,35.61,12.0,5.0,19.0,19.0,6.82,296.31,172.94,4.0,10.0,36.11,False,False,True,False
Itambacuri,2022,0.9620253164556962,15.0,11.0,201.81,218.93666666666664,8.43,10.94,11.47,34.0,35.33,15.0,9.0,22.0,19.0,10.04,267.94,165.94,22.0,29.0,38.11,False,False,True,False
Jequitinhonha,2022,2.4,31.0,28.0,105.31,218.93666666666664,8.5,12.01,11.11,35.03,36.29,24.0,22.0,24.0,19.0,12.99,216.12,193.81,26.0,30.0,37.7,False,False,True,False
Joao_Pinheiro,2022,2.4,17.0,16.0,195.62,218.93666666666664,6.68,13.01,8.06,33.54,36.53,14.0,10.0,28.0,19.0,10.9,323.56,131.75,9.0,24.0,35.04,False,False,True,False
Jose_Goncalves_de_Minas,2022,1.5,31.0,25.0,96.88,218.93666666666664,6.52,8.72,8.42,33.38,36.81,25.0,13.0,24.0,19.0,9.35,271.75,159.69,25.0,28.0,38.47,False,False,True,False
Juiz_de_Fora,2022,1.571428571428571,16.0,8.0,209.81,218.93666666666664,7.75,10.52,5.07,32.01,33.29,1.0,1.0,4.0,20.0,8.34,91.0,55.38,5.0,13.0,30.59,False,False,True,False
Ladainha,2022,0.6,17.0,25.0,145.06,218.93666666666664,8.16,10.26,10.93,33.77,35.69,18.0,12.0,23.0,19.0,10.15,290.44,121.62,25.0,29.0,38.22,False,False,True,False
Malacacheta,2022,1.55952380952381,15.0,16.0,212.5,218.93666666666664,7.39,9.87,10.1,32.54,35.61,14.0,9.0,21.0,19.0,8.94,296.31,172.94,20.0,27.0,37.47,False,False,True,False
Mantena,2022,0.75,27.0,14.0,81.06,218.93666666666664,9.28,11.86,12.36,34.39,36.12,13.0,7.0,21.0,19.0,10.56,113.62,115.69,23.0,28.0,36.33,False,True,False,False
Minas_Novas,2022,1.784810126582278,31.0,25.0,129.94,218.93666666666664,6.72,9.1,8.78,32.79,36.76,25.0,14.0,24.0,19.0,9.02,235.75,111.81,24.0,27.0,38.12,False,False,True,False
Monte_Formoso,2022,0.6,31.0,25.0,94.5,218.93666666666664,6.81,10.28,10.14,32.54,36.12,22.0,15.0,23.0,19.0,10.88,261.44,189.69,25.0,28.0,37.95,False,False,True,False
Ninheira,2022,2.940119760479042,31.0,15.0,131.56,218.93666666666664,6.51,7.65,6.88,32.39,35.48,16.0,4.0,22.0,15.0,9.03,165.5,209.5,14.0,13.0,36.32,False,False,True,False
Nova_Belem,2022,0.96,27.0,14.0,107.31,218.93666666666664,8.56,11.49,12.43,34.88,35.32,13.0,7.0,21.0,19.0,10.61,159.5,163.56,24.0,28.0,36.32,False,False,True,False
Novo_Cruzeiro,2022,1.180722891566265,17.0,16.0,163.06,218.93666666666664,6.45,8.02,8.45,32.15,35.15,17.0,7.0,23.0,19.0,8.28,257.25,115.12,22.0,26.0,37.12,False,False,True,False
Novorizonte,2022,1.461538461538461,31.0,12.0,160.06,218.93666666666664,5.44,7.77,6.6,33.31,36.61,26.0,12.0,24.0,30.0,9.37,322.19,172.19,23.0,25.0,38.4,False,False,True,False
Ouro_Verde_de_Minas,2022,2.0,15.0,11.0,201.81,218.93666666666664,8.29,11.2,12.07,34.11,34.98,15.0,7.0,18.0,19.0,10.55,267.94,165.94,24.0,28.0,37.62,False,False,True,False
Padre_Paraiso,2022,0.6,31.0,25.0,97.75,218.93666666666664,6.94,9.52,9.74,32.87,36.26,23.0,14.0,23.0,19.0,10.21,247.19,147.31,25.0,28.0,38.06,False,False,True,False
Paracatu,2022,2.4,31.0,25.0,129.94,218.93666666666664,6.14,10.32,10.14,34.06,39.03,26.0,14.0,29.0,19.0,11.72,235.75,111.81,13.0,25.0,36.83,False,False,True,False
Pedra_Azul,2022,1.533333333333333,31.0,12.0,160.06,218.93666666666664,7.07,8.07,7.17,32.74,35.48,20.0,10.0,23.0,30.0,12.04,322.19,172.19,24.0,24.0,36.75,False,False,True,False
Pirapora,2022,3.359550561797753,17.0,16.0,151.94,218.93666666666664,8.18,10.03,9.19,35.73,39.92,27.0,13.0,29.0,19.0,10.95,234.5,108.31,17.0,30.0,38.56,False,False,True,False
Pote,2022,1.2,15.0,16.0,212.5,218.93666666666664,7.35,9.16,10.01,32.52,34.37,14.0,6.0,18.0,19.0,8.93,296.31,172.94,21.0,25.0,37.03,False,False,True,False
Rio_Pardo_de_Minas,2022,2.515254237288135,31.0,11.0,118.5,218.93666666666664,6.02,6.79,6.21,32.75,37.2,26.0,7.0,25.0,19.0,8.25,195.44,201.25,17.0,19.0,37.73,False,False,True,False
Santa_Barbara_do_Monte_Verde,2022,1.3,16.0,14.0,210.0,218.93666666666664,9.43,10.51,6.49,32.86,34.34,4.0,1.0,6.0,20.0,9.23,99.81,58.56,8.0,23.0,31.54,False,False,True,False
Santa_Maria_do_Suacui,2022,1.0,15.0,11.0,153.94,218.93666666666664,7.41,9.48,9.5,32.61,36.16,14.0,10.0,21.0,19.0,8.43,230.5,155.38,17.0,26.0,36.89,False,False,True,False
Santo_Antonio_do_Retiro,2022,1.2,31.0,15.0,131.56,218.93666666666664,6.77,7.67,6.84,32.7,37.51,26.0,6.0,25.0,15.0,8.62,165.5,209.5,16.0,18.0,37.85,False,False,True,False
Sao_Joao_do_Manteninha,2022,1.2,27.0,14.0,81.06,218.93666666666664,9.69,12.78,13.43,35.54,36.72,15.0,10.0,21.0,19.0,11.59,113.62,115.69,26.0,28.0,37.18,False,True,False,False
Sao_Joao_do_Paraiso,2022,3.09016393442623,31.0,15.0,131.56,218.93666666666664,7.07,7.88,7.16,32.66,36.73,23.0,5.0,24.0,15.0,9.51,165.5,209.5,16.0,19.0,37.62,False,False,True,False
Sao_Sebastiao_do_Maranhao,2022,1.141666666666667,15.0,11.0,201.81,218.93666666666664,7.22,9.02,9.37,32.42,36.41,15.0,9.0,22.0,19.0,8.3,267.94,165.94,17.0,25.0,37.1,False,False,True,False
Setubinha,2022,1.079761904761905,17.0,25.0,145.06,218.93666666666664,6.32,8.38,8.74,31.82,35.17,14.0,6.0,21.0,19.0,7.89,290.44,121.62,19.0,22.0,36.86,False,False,True,False
Senador_Modestino_Goncalves,2022,2.7,15.0,11.0,206.19,218.93666666666664,6.4,8.38,8.7,31.18,35.7,15.0,5.0,21.0,19.0,7.52,305.94,159.19,1.0,6.0,36.17,False,False,True,False
Taiobeiras,2022,3.14031971580817,31.0,5.0,148.69,218.93666666666664,5.55,7.02,6.28,32.72,36.32,25.0,6.0,24.0,15.0,8.7,290.88,200.38,16.0,19.0,37.78,False,False,True,False
Teofilo_Otoni,2022,0.8181818181818182,15.0,16.0,212.5,218.93666666666664,9.06,11.64,12.56,34.75,35.59,16.0,10.0,23.0,19.0,11.29,296.31,172.94,26.0,29.0,38.76,False,False,True,False
Turmalina,2022,1.205163043478261,31.0,25.0,129.94,218.93666666666664,6.9,9.55,9.1,32.54,36.77,24.0,13.0,24.0,19.0,8.96,235.75,111.81,21.0,27.0,37.81,False,False,True,False
Urucuia,2022,1.919324577861163,31.0,11.0,154.38,218.93666666666664,8.8,11.12,10.86,34.54,39.52,27.0,14.0,30.0,15.0,11.55,282.88,181.81,15.0,31.0,40.0,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2022,1.8,31.0,15.0,129.56,218.93666666666664,6.01,6.64,5.94,31.95,36.51,18.0,3.0,22.0,15.0,8.02,180.81,201.25,8.0,13.0,37.09,False,False,True,False
Varzea_da_Palma,2022,2.52,17.0,15.0,135.44,218.93666666666664,8.01,10.52,9.88,34.49,38.55,25.0,13.0,29.0,19.0,10.82,286.5,115.62,14.0,30.0,38.07,False,True,False,False
Abadia_dos_Dourados,2023,2.103030303030303,29.0,26.0,224.38,208.05916666666667,11.59,9.15,10.63,30.47,34.02,20.0,3.0,18.0,12.0,5.72,220.06,49.88,9.0,9.0,32.04,False,False,True,False
Acucena,2023,1.666666666666667,28.0,13.0,143.12,208.05916666666667,10.92,8.67,11.77,30.54,34.69,13.0,1.0,4.0,12.0,11.24,194.69,44.62,18.0,24.0,33.38,False,False,True,False
Agua_Boa,2023,1.213636363636364,27.0,17.0,204.5,208.05916666666667,11.01,8.4,12.37,30.84,35.52,17.0,2.0,10.0,12.0,10.74,322.91,82.06,17.0,14.0,33.62,False,True,False,False
Aguas_Vermelhas,2023,3.0,27.0,14.0,95.62,208.05916666666667,7.59,4.85,6.35,30.9,32.78,16.0,6.0,12.0,12.0,6.79,237.44,79.06,11.0,8.0,33.6,False,False,True,False
Angelandia,2023,2.095663265306122,27.0,10.0,217.44,208.05916666666667,9.69,6.76,10.64,29.56,34.22,10.0,0.0,6.0,12.0,9.25,303.34,67.88,4.0,4.0,31.98,False,False,True,False
Aricanduva,2023,1.2,27.0,10.0,195.88,208.05916666666667,9.69,6.75,10.66,29.51,34.22,10.0,0.0,6.0,12.0,9.18,318.78,92.31,4.0,4.0,32.01,False,False,True,False
Ataleia,2023,0.6833333333333333,27.0,26.0,199.31,208.05916666666667,14.21,11.26,14.63,32.7,37.59,19.0,8.0,12.0,12.0,12.81,318.28,89.5,26.0,30.0,35.45,False,True,False,False
Bandeira,2023,0.95,27.0,14.0,101.5,208.05916666666667,11.54,8.42,12.9,30.72,34.24,20.0,6.0,6.0,12.0,12.06,262.12,68.69,22.0,21.0,32.68,False,True,False,False
Berilo,2023,1.798882681564246,28.0,14.0,104.38,208.05916666666667,11.26,7.17,10.82,33.56,36.45,27.0,15.0,18.0,20.0,9.64,168.06,47.5,28.0,29.0,37.33,False,False,True,False
Berizal,2023,3.570967741935484,27.0,14.0,118.69,208.05916666666667,8.88,6.23,9.01,31.01,33.45,22.0,9.0,13.0,12.0,8.45,211.75,87.94,19.0,16.0,34.39,False,False,True,False
Bonfinopolis_de_Minas,2023,3.0,31.0,14.0,157.81,208.05916666666667,10.34,9.63,10.82,31.98,36.68,28.0,6.0,24.0,20.0,11.03,186.5,35.12,22.0,25.0,35.56,False,False,True,False
Buritis,2023,3.0,27.0,14.0,117.81,208.05916666666667,11.67,11.46,12.16,29.91,34.14,21.0,0.0,20.0,19.0,11.65,190.62,81.62,8.0,3.0,33.7,False,False,True,False
Buritizeiro,2023,3.0,28.0,18.0,158.56,208.05916666666667,11.94,9.01,11.48,33.07,37.43,29.0,17.0,25.0,20.0,9.94,187.44,32.88,27.0,30.0,36.08,False,False,True,False
Capelinha,2023,1.541750580945004,27.0,19.0,224.31,208.05916666666667,9.27,6.59,10.05,29.13,33.62,6.0,0.0,4.0,20.0,8.52,277.94,55.19,2.0,4.0,31.44,False,False,True,False
Carai,2023,1.2,28.0,18.0,125.12,208.05916666666667,10.48,6.35,10.18,31.44,35.37,23.0,7.0,13.0,12.0,9.0,158.97,37.94,25.0,28.0,35.4,False,False,True,False
Caranaiba,2023,1.45,28.0,13.0,132.25,208.05916666666667,9.15,7.39,10.04,29.79,31.67,6.0,0.0,4.0,12.0,7.51,186.94,48.56,6.0,4.0,31.41,False,False,True,False
Catuji,2023,1.384615384615385,28.0,18.0,158.56,208.05916666666667,11.94,8.02,11.9,31.72,36.12,24.0,7.0,13.0,20.0,10.71,187.44,32.88,27.0,29.0,35.75,False,False,True,False
Congonhas_do_Norte,2023,1.111111111111111,28.0,14.0,185.06,208.05916666666667,8.92,6.78,8.25,28.75,32.63,1.0,0.0,2.0,12.0,7.75,215.28,54.19,0.0,1.0,30.09,False,False,True,False
Coroaci,2023,2.4,29.0,19.0,238.0,208.05916666666667,10.49,8.1,11.37,30.3,34.79,12.0,2.0,5.0,12.0,10.27,221.09,48.44,18.0,27.0,33.35,False,False,True,False
Cuparaque,2023,1.318367346938776,28.0,14.0,185.06,208.05916666666667,13.29,10.52,14.03,32.6,36.34,20.0,8.0,5.0,12.0,11.13,215.28,54.19,26.0,30.0,33.91,False,True,False,False
Diamantina,2023,2.965183752417795,29.0,26.0,216.62,208.05916666666667,9.73,8.11,9.8,26.71,30.12,0.0,0.0,1.0,12.0,7.83,295.41,73.25,0.0,1.0,27.76,False,False,True,False
Sao_Goncalo_do_Rio_Preto,2023,2.868421052631579,27.0,26.0,199.31,208.05916666666667,10.85,9.73,11.25,29.06,32.67,1.0,0.0,3.0,12.0,9.88,318.28,89.5,3.0,5.0,30.26,False,False,True,False
Formoso,2023,3.380392156862745,30.0,14.0,168.75,208.05916666666667,11.32,11.18,11.89,33.19,37.57,28.0,11.0,24.0,19.0,11.78,257.25,32.31,22.0,21.0,36.61,False,False,True,False
Franciscopolis,2023,1.2,28.0,19.0,191.12,208.05916666666667,10.78,6.95,10.69,30.28,34.06,15.0,1.0,8.0,20.0,9.34,241.72,31.06,16.0,16.0,34.01,False,True,False,False
Frei_Gaspar,2023,1.2,28.0,18.0,125.12,208.05916666666667,13.83,10.48,14.27,33.38,37.92,28.0,12.0,17.0,12.0,12.99,158.97,37.94,27.0,31.0,36.09,False,True,False,False
Grao_Mogol,2023,1.155555555555555,30.0,14.0,168.75,208.05916666666667,13.18,7.54,9.89,31.78,36.22,25.0,7.0,19.0,19.0,11.57,257.25,32.31,28.0,28.0,35.71,False,False,True,False
Indaiabira,2023,1.932075471698113,27.0,14.0,117.81,208.05916666666667,9.7,5.54,7.77,29.73,33.03,14.0,0.0,9.0,19.0,8.07,190.62,81.62,12.0,9.0,33.74,False,False,True,False
Itabirinha,2023,1.027027027027027,29.0,19.0,233.38,208.05916666666667,13.02,9.97,13.67,31.94,36.0,19.0,5.0,5.0,12.0,11.15,212.66,45.56,25.0,30.0,34.0,False,True,False,False
Itacambira,2023,0.75,28.0,14.0,108.0,208.05916666666667,11.36,8.06,10.31,30.48,34.8,21.0,4.0,17.0,20.0,10.23,161.34,45.5,19.0,24.0,33.72,False,False,False,True
Itaipe,2023,0.9598214285714286,28.0,11.0,178.88,208.05916666666667,11.43,7.43,11.28,31.13,35.33,19.0,4.0,10.0,20.0,9.86,216.81,39.88,23.0,25.0,35.02,False,False,True,False
Itamarandiba,2023,2.4,27.0,10.0,195.88,208.05916666666667,9.83,6.52,10.86,29.45,33.85,8.0,0.0,6.0,12.0,9.29,318.78,92.31,6.0,6.0,32.0,False,False,True,False
Itambacuri,2023,0.8987341772151899,27.0,26.0,199.31,208.05916666666667,13.24,9.71,13.19,31.35,35.57,16.0,5.0,7.0,12.0,11.31,318.28,89.5,21.0,23.0,35.08,False,False,True,False
Jequitinhonha,2023,2.7,31.0,14.0,174.88,208.05916666666667,12.37,9.89,13.63,33.75,36.91,28.0,13.0,18.0,20.0,13.46,206.62,30.56,27.0,31.0,35.82,False,False,True,False
Joao_Pinheiro,2023,3.3,27.0,10.0,217.44,208.05916666666667,12.46,11.69,12.36,30.1,34.53,21.0,1.0,18.0,12.0,10.2,303.34,67.88,15.0,13.0,32.44,False,False,True,False
Jose_Goncalves_de_Minas,2023,1.321052631578947,28.0,14.0,104.38,208.05916666666667,10.8,6.94,10.57,32.57,35.77,26.0,11.0,17.0,20.0,9.83,168.06,47.5,27.0,29.0,36.68,False,False,True,False
Juiz_de_Fora,2023,0.7142857142857143,27.0,13.0,88.0,208.05916666666667,10.98,8.94,9.78,27.62,30.52,0.0,0.0,1.0,12.0,8.21,270.88,46.06,2.0,0.0,29.26,False,False,True,False
Ladainha,2023,1.081818181818182,27.0,19.0,224.31,208.05916666666667,12.75,9.11,12.74,31.55,35.82,18.0,5.0,11.0,20.0,11.17,277.94,55.19,24.0,24.0,35.43,False,False,True,False
Malacacheta,2023,1.619230769230769,27.0,10.0,195.88,208.05916666666667,10.93,8.0,11.8,30.54,34.77,15.0,2.0,8.0,12.0,10.38,318.78,92.31,14.0,13.0,33.62,False,False,True,False
Mantena,2023,1.2,28.0,19.0,199.81,208.05916666666667,13.49,10.66,14.16,33.06,36.58,20.0,9.0,6.0,12.0,11.14,236.44,51.88,26.0,30.0,34.27,False,True,False,False
Minas_Novas,2023,1.26,28.0,18.0,133.38,208.05916666666667,10.91,7.17,10.95,31.61,35.75,24.0,9.0,16.0,20.0,10.1,167.44,34.06,26.0,28.0,35.55,False,False,True,False
Monte_Formoso,2023,0.6,28.0,14.0,119.5,208.05916666666667,11.19,8.59,12.08,33.05,36.47,27.0,12.0,16.0,20.0,11.87,141.0,65.88,27.0,30.0,35.78,False,False,True,False
Ninheira,2023,3.0,15.0,14.0,122.38,208.05916666666667,9.24,6.56,9.66,30.46,32.84,17.0,5.0,12.0,19.0,8.43,168.44,71.94,13.0,9.0,33.76,False,False,True,False
Nova_Belem,2023,0.96,29.0,26.0,224.38,208.05916666666667,12.89,9.91,13.44,31.74,36.4,15.0,5.0,5.0,12.0,11.25,220.06,49.88,25.0,27.0,33.85,False,False,True,False
Novo_Cruzeiro,2023,1.209891435464415,28.0,11.0,178.88,208.05916666666667,10.58,6.62,10.49,30.6,34.47,18.0,1.0,10.0,20.0,9.07,216.81,39.88,22.0,19.0,34.45,False,False,True,False
Novorizonte,2023,1.333333333333333,30.0,14.0,178.81,208.05916666666667,10.28,6.75,8.97,32.41,35.51,26.0,9.0,16.0,19.0,9.65,286.69,37.5,23.0,26.0,36.67,False,False,True,False
Ouro_Verde_de_Minas,2023,2.5,27.0,26.0,199.31,208.05916666666667,13.11,9.52,12.95,30.99,35.67,13.0,4.0,4.0,12.0,11.14,318.28,89.5,21.0,23.0,34.5,False,False,True,False
Padre_Paraiso,2023,0.7212121212121212,28.0,14.0,108.0,208.05916666666667,11.44,7.82,11.56,32.52,36.42,25.0,12.0,15.0,20.0,10.52,161.34,45.5,28.0,29.0,36.08,False,False,True,False
Paracatu,2023,2.4,28.0,18.0,133.38,208.05916666666667,12.69,12.59,12.19,31.22,36.33,26.0,11.0,24.0,20.0,9.65,167.44,34.06,19.0,19.0,33.73,False,False,True,False
Pedra_Azul,2023,1.166666666666667,30.0,14.0,178.81,208.05916666666667,9.26,6.92,11.24,31.82,34.32,25.0,11.0,16.0,19.0,9.02,286.69,37.5,22.0,26.0,34.68,False,False,True,False
Pirapora,2023,3.6,28.0,18.0,158.56,208.05916666666667,11.94,9.01,11.48,33.07,37.43,29.0,17.0,25.0,20.0,9.94,187.44,32.88,27.0,30.0,36.08,False,False,True,False
Pote,2023,1.125,27.0,10.0,195.88,208.05916666666667,11.88,8.07,11.81,30.32,34.36,10.0,1.0,3.0,12.0,10.07,318.78,92.31,15.0,12.0,34.06,False,False,True,False
Rio_Pardo_de_Minas,2023,2.568224299065421,27.0,14.0,118.69,208.05916666666667,10.38,6.13,8.25,29.96,33.47,19.0,0.0,11.0,12.0,8.48,211.75,87.94,13.0,12.0,34.12,False,False,True,False
Santa_Barbara_do_Monte_Verde,2023,1.4,27.0,14.0,102.75,208.05916666666667,10.41,9.24,10.12,28.34,32.37,3.0,0.0,2.0,12.0,9.52,273.72,42.62,9.0,6.0,31.56,False,False,True,False
Santa_Maria_do_Suacui,2023,0.6666666666666666,29.0,26.0,197.0,208.05916666666667,10.96,8.89,11.95,30.32,35.02,14.0,1.0,7.0,12.0,10.83,286.94,77.88,16.0,16.0,33.23,False,False,True,False
